DEWP,TEMP,PRES,cbwd_embed,Iws,Is,Ir,pm2.5
-6,-3.0,1023.0,3,1.79,0,0,191.0
-4,-3.0,1023.0,3,4.92,1,0,135.0
-3,-3.0,1023.0,0,0.89,2,0,126.0
-3,-3.0,1022.0,3,1.79,3,0,126.0
-3,-3.0,1022.0,3,3.58,4,0,138.0
-3,-3.0,1022.0,3,5.37,5,0,165.0
-3,-2.0,1021.0,3,7.16,6,0,181.0
-3,-2.0,1020.0,3,8.05,7,0,194.0
-2,-2.0,1019.0,0,0.89,8,0,201.0
-3,-2.0,1018.0,3,1.79,9,0,202.0
-2,-2.0,1017.0,1,1.79,10,0,223.0
-2,-2.0,1017.0,1,2.68,11,0,228.0
-2,-2.0,1017.0,1,3.57,0,0,227.0
-2,-2.0,1017.0,1,5.36,0,0,227.0
-2,-1.0,1018.0,2,1.79,0,0,232.0
-2,-1.0,1018.0,2,4.92,0,0,219.0
-4,-3.0,1018.0,2,6.71,0,0,239.0
-6,-5.0,1019.0,2,9.84,0,0,233.0
-7,-6.0,1020.0,2,12.97,0,0,225.0
-7,-7.0,1020.0,2,16.1,0,0,215.0
-6,-6.0,1022.0,0,0.89,0,0,217.0
-5,-5.0,1022.0,2,3.13,0,0,100.0
-5,-3.0,1024.0,2,12.07,0,0,25.0
-10,-3.0,1026.0,2,20.12,0,0,12.0
-11,-4.0,1027.0,2,28.17,0,0,16.0
-13,-6.0,1028.0,2,33.09,0,0,14.0
-14,-6.0,1030.0,2,34.88,0,0,20.0
-15,-7.0,1031.0,2,38.9,0,0,12.0
-15,-4.0,1032.0,1,3.13,0,0,18.0
-14,-3.0,1033.0,2,4.02,0,0,15.0
-15,-3.0,1033.0,1,4.02,0,0,18.0
-13,-2.0,1032.0,1,7.15,0,0,21.0
-13,-1.0,1031.0,1,10.28,0,0,17.0
-14,0.0,1029.0,1,13.41,0,0,19.0
-16,0.0,1029.0,1,16.54,0,0,21.0
-15,1.0,1029.0,0,0.89,0,0,22.0
-13,-1.0,1029.0,3,0.89,0,0,27.0
-13,-2.0,1029.0,3,2.68,0,0,29.0
-12,-3.0,1029.0,3,6.7,0,0,27.0
-12,-2.0,1029.0,3,9.83,0,0,31.0
-12,-3.0,1029.0,3,11.62,0,0,32.0
-11,-3.0,1028.0,3,12.51,0,0,29.0
-8,-3.0,1028.0,3,15.64,0,0,65.0
-6,-3.0,1027.0,3,18.77,0,0,94.0
-6,-3.0,1026.0,3,20.56,0,0,77.0
-6,-3.0,1026.0,3,23.69,0,0,60.0
-6,-3.0,1026.0,3,25.48,0,0,52.0
-6,-4.0,1026.0,3,27.27,0,0,49.0
-7,-4.0,1025.0,3,29.06,0,0,50.0
-7,-4.0,1024.0,3,30.85,0,0,57.0
-7,-4.0,1024.0,3,32.64,0,0,72.0
-6,-4.0,1025.0,3,34.43,0,0,85.0
-5,-3.0,1025.0,3,37.56,1,0,89.0
-4,-3.0,1025.0,3,39.35,2,0,85.0
-4,-3.0,1024.0,3,41.14,3,0,80.0
-4,-2.0,1024.0,0,0.89,0,0,82.0
-3,-2.0,1023.0,0,2.68,0,0,90.0
-3,-2.0,1022.0,3,1.79,0,0,89.0
-4,-1.0,1022.0,0,1.79,0,0,90.0
-4,-1.0,1022.0,3,1.79,0,0,96.0
-5,-2.0,1022.0,3,4.92,0,0,99.0
-6,-3.0,1022.0,3,6.71,0,0,105.0
-5,-3.0,1023.0,3,9.84,0,0,115.0
-6,-4.0,1024.0,3,11.63,0,0,128.0
-7,-6.0,1024.0,0,0.89,0,0,136.0
-8,-8.0,1024.0,3,0.89,0,0,148.0
-9,-8.0,1024.0,0,0.89,0,0,152.0
-8,-7.0,1024.0,0,1.78,0,0,156.0
-11,-10.0,1024.0,1,1.79,0,0,192.0
-12,-11.0,1024.0,2,1.79,0,0,214.0
-9,-8.0,1024.0,2,3.58,0,0,234.0
-11,-10.0,1023.0,2,6.71,0,0,229.0
-9,-9.0,1023.0,0,0.89,0,0,212.0
-12,-11.0,1023.0,2,1.79,0,0,208.0
-11,-10.0,1024.0,1,1.79,0,0,227.0
-10,-9.0,1024.0,0,0.89,0,0,220.0
-5,-4.0,1025.0,2,1.79,0,0,203.0
-4,-2.0,1025.0,2,3.58,0,0,188.0
-5,2.0,1024.0,0,0.89,0,0,11.0
-13,3.0,1024.0,2,5.81,0,0,9.0
-15,4.0,1023.0,2,13.86,0,0,9.0
-19,3.0,1023.0,2,23.69,0,0,9.0
-18,3.0,1024.0,2,32.63,0,0,6.0
-20,0.0,1026.0,2,44.7,0,0,10.0
-24,-3.0,1027.0,2,57.66,0,0,8.0
-24,-5.0,1029.0,2,67.49,0,0,5.0
-26,-7.0,1032.0,2,77.32,0,0,8.0
-26,-8.0,1033.0,2,88.5,0,0,9.0
-26,-8.0,1033.0,2,98.33,0,0,12.0
-25,-9.0,1034.0,2,104.14,0,0,9.0
-27,-9.0,1035.0,2,113.08,0,0,9.0
-28,-10.0,1036.0,2,122.91,0,0,9.0
-26,-11.0,1036.0,2,128.72,0,0,7.0
-26,-11.0,1037.0,2,134.53,0,0,7.0
-26,-13.0,1037.0,1,1.79,0,0,7.0
-25,-14.0,1037.0,2,4.02,0,0,6.0
-25,-15.0,1037.0,1,3.13,0,0,9.0
-27,-14.0,1039.0,2,1.79,0,0,8.0
-27,-14.0,1040.0,1,4.92,0,0,11.0
-26,-14.0,1040.0,2,4.02,0,0,11.0
-26,-11.0,1040.0,2,8.94,0,0,8.0
-27,-11.0,1040.0,1,5.81,0,0,10.0
-27,-9.0,1040.0,1,9.83,0,0,10.0
-26,-8.0,1040.0,2,3.13,0,0,15.0
-25,-5.0,1038.0,2,6.26,0,0,13.0
-25,-5.0,1038.0,1,3.13,0,0,11.0
-23,-5.0,1037.0,1,6.26,0,0,10.0
-23,-4.0,1036.0,1,8.05,0,0,9.0
-23,-5.0,1037.0,1,9.84,0,0,12.0
-22,-9.0,1037.0,2,3.13,0,0,18.0
-22,-9.0,1038.0,1,3.13,0,0,24.0
-22,-8.0,1039.0,1,6.26,0,0,18.0
-23,-8.0,1040.0,1,10.28,0,0,18.0
-23,-8.0,1041.0,1,15.2,0,0,20.0
-23,-9.0,1041.0,1,20.12,0,0,27.0
-24,-9.0,1040.0,1,25.04,0,0,15.0
-23,-10.0,1040.0,1,28.17,0,0,10.0
-24,-10.0,1040.0,1,31.3,0,0,12.0
-24,-12.0,1040.0,2,3.13,0,0,9.0
-23,-13.0,1040.0,2,4.92,0,0,13.0
-22,-13.0,1039.0,2,6.71,0,0,11.0
-21,-13.0,1039.0,2,9.84,0,0,10.0
-22,-14.0,1038.0,2,11.63,0,0,15.0
-22,-10.0,1039.0,2,13.42,0,0,19.0
-22,-8.0,1039.0,2,15.21,0,0,26.0
-22,-7.0,1038.0,0,0.89,0,0,26.0
-23,-6.0,1038.0,3,1.79,0,0,15.0
-22,-5.0,1037.0,3,3.58,0,0,26.0
-22,-5.0,1035.0,0,1.79,0,0,48.0
-20,-3.0,1034.0,0,2.68,0,0,64.0
-19,-3.0,1033.0,3,3.13,0,0,56.0
-18,-3.0,1032.0,3,6.26,0,0,57.0
-17,-4.0,1032.0,3,10.28,0,0,66.0
-15,-5.0,1032.0,3,13.41,0,0,106.0
-15,-5.0,1032.0,0,3.13,0,0,166.0
-14,-6.0,1031.0,0,4.02,0,0,174.0
-13,-8.0,1031.0,0,4.91,0,0,152.0
-13,-8.0,1030.0,3,1.79,0,0,144.0
-14,-8.0,1030.0,3,3.58,0,0,115.0
-14,-8.0,1030.0,3,5.37,0,0,108.0
-14,-8.0,1029.0,3,7.16,0,0,111.0
-14,-8.0,1028.0,3,8.95,0,0,111.0
-14,-9.0,1028.0,3,10.74,0,0,125.0
-15,-11.0,1027.0,0,0.89,0,0,128.0
-15,-13.0,1027.0,1,1.79,0,0,156.0
-15,-12.0,1026.0,3,0.89,0,0,168.0
-14,-13.0,1026.0,1,0.89,0,0,175.0
-13,-11.0,1026.0,1,1.78,0,0,172.0
-13,-8.0,1026.0,0,0.89,0,0,192.0
-13,-6.0,1026.0,2,1.79,0,0,185.0
-13,-4.0,1026.0,1,1.79,0,0,184.0
-14,-2.0,1025.0,2,3.13,0,0,172.0
-13,0.0,1024.0,1,1.79,0,0,167.0
-14,2.0,1023.0,0,0.89,0,0,155.0
-14,2.0,1022.0,3,1.79,0,0,163.0
-14,3.0,1023.0,0,0.89,0,0,156.0
-13,1.0,1023.0,3,1.79,0,0,161.0
-14,1.0,1024.0,3,4.92,0,0,175.0
-12,-1.0,1024.0,2,1.79,0,0,210.0
-11,-1.0,1025.0,2,3.58,0,0,282.0
-12,-5.0,1026.0,2,6.71,0,0,428.0
-16,-2.0,1027.0,1,3.13,0,0,512.0
-17,-3.0,1027.0,1,7.15,0,0,167.0
-18,-3.0,1028.0,1,10.28,0,0,71.0
-18,-5.0,1028.0,2,1.79,0,0,419.0
-15,-6.0,1028.0,2,3.58,0,0,209.0
-15,-6.0,1028.0,2,5.37,0,0,185.0
-18,-4.0,1028.0,1,1.79,0,0,78.0
-19,-4.0,1029.0,1,4.92,0,0,23.0
-19,-4.0,1029.0,1,8.94,0,0,17.0
-19,-4.0,1030.0,1,13.86,0,0,10.0
-18,-4.0,1031.0,1,18.78,0,0,17.0
-18,-3.0,1032.0,1,23.7,0,0,20.0
-18,-2.0,1032.0,1,28.62,0,0,25.0
-19,-2.0,1032.0,1,33.54,0,0,20.0
-19,0.0,1032.0,1,38.46,0,0,16.0
-20,0.0,1031.0,1,43.38,0,0,20.0
-22,0.0,1031.0,1,46.51,0,0,14.0
-23,0.0,1031.0,1,49.64,0,0,13.0
-24,1.0,1031.0,2,3.13,0,0,16.0
-20,0.0,1031.0,2,6.26,0,0,16.0
-19,-2.0,1031.0,2,9.39,0,0,14.0
-20,-3.0,1031.0,2,12.52,0,0,23.0
-19,-5.0,1032.0,2,14.31,0,0,31.0
-19,-5.0,1033.0,2,16.1,0,0,58.0
-18,-9.0,1033.0,2,19.23,0,0,67.0
-17,-8.0,1034.0,0,0.89,0,0,70.0
-19,-8.0,1034.0,1,1.79,0,0,55.0
-19,-6.0,1034.0,1,5.81,0,0,36.0
-19,-8.0,1034.0,1,7.6,0,0,21.0
-19,-9.0,1034.0,1,8.49,0,0,20.0
-17,-8.0,1034.0,1,9.38,0,0,21.0
-16,-7.0,1035.0,2,1.79,0,0,17.0
-17,-8.0,1034.0,2,3.58,0,0,41.0
-17,-9.0,1034.0,2,5.37,0,0,46.0
-18,-7.0,1035.0,2,8.5,0,0,23.0
-18,-6.0,1035.0,2,11.63,0,0,24.0
-17,-5.0,1035.0,1,1.79,0,0,36.0
-11,-4.0,1034.0,0,0.89,0,0,43.0
-11,-3.0,1034.0,0,1.78,0,0,59.0
-11,-2.0,1033.0,3,1.79,0,0,77.0
-10,-2.0,1032.0,3,3.58,0,0,93.0
-10,-1.0,1031.0,3,5.37,0,0,103.0
-11,-1.0,1031.0,3,9.39,0,0,100.0
-12,-1.0,1030.0,3,12.52,0,0,87.0
-12,-2.0,1030.0,3,14.31,0,0,107.0
-11,-2.0,1030.0,0,0.89,0,0,124.0
-10,-3.0,1030.0,0,1.78,0,0,121.0
-9,-4.0,1031.0,3,0.89,0,0,113.0
-9,-4.0,1030.0,1,0.89,0,0,113.0
-9,-5.0,1030.0,0,0.45,0,0,75.0
-9,-5.0,1029.0,3,0.89,0,0,67.0
-9,-6.0,1029.0,0,0.45,0,0,68.0
-9,-6.0,1029.0,0,1.34,0,0,78.0
-9,-4.0,1029.0,2,3.13,1,0,145.0
-8,-6.0,1028.0,0,0.89,0,0,129.0
-10,-8.0,1027.0,3,1.79,0,0,132.0
-10,-8.0,1027.0,0,0.89,0,0,130.0
-10,-9.0,1027.0,3,0.89,0,0,138.0
-9,-8.0,1027.0,1,1.79,0,0,133.0
-7,-3.0,1028.0,1,3.58,0,0,70.0
-7,-1.0,1028.0,0,0.89,0,0,83.0
-14,3.0,1027.0,0,1.78,0,0,38.0
-19,4.0,1026.0,2,4.02,0,0,94.0
-19,5.0,1025.0,2,11.17,0,0,78.0
-20,6.0,1024.0,2,16.98,0,0,101.0
-16,5.0,1023.0,3,7.15,0,0,71.0
-17,4.0,1023.0,3,14.3,0,0,71.0
-16,3.0,1023.0,3,20.11,0,0,115.0
-13,2.0,1023.0,3,25.03,0,0,123.0
-12,1.0,1024.0,3,29.05,0,0,163.0
-10,1.0,1024.0,3,33.97,0,0,162.0
-10,1.0,1024.0,3,37.1,0,0,167.0
-8,0.0,1024.0,3,40.23,0,0,183.0
-8,-3.0,1024.0,0,0.89,0,0,190.0
-9,-5.0,1024.0,3,1.79,0,0,197.0
-7,-4.0,1023.0,3,3.58,0,0,229.0
-8,-6.0,1023.0,0,0.89,0,0,246.0
-7,-6.0,1023.0,0,1.78,0,0,263.0
-7,-7.0,1022.0,1,0.89,0,0,267.0
-7,-6.0,1022.0,3,0.89,0,0,282.0
-8,-7.0,1022.0,3,1.78,0,0,290.0
-8,-8.0,1022.0,0,0.89,0,0,304.0
-7,-6.0,1023.0,1,0.89,0,0,307.0
-6,-5.0,1023.0,3,1.79,0,0,326.0
-5,-3.0,1023.0,0,0.89,0,0,352.0
-5,0.0,1023.0,0,1.78,0,0,341.0
-5,1.0,1022.0,3,1.79,0,0,344.0
-6,3.0,1021.0,3,3.58,0,0,365.0
-6,4.0,1020.0,3,6.71,0,0,348.0
-6,5.0,1019.0,3,9.84,0,0,330.0
-6,5.0,1019.0,3,13.86,0,0,334.0
-6,4.0,1019.0,3,16.99,0,0,320.0
-7,2.0,1020.0,3,20.12,0,0,292.0
-6,-2.0,1021.0,3,21.91,0,0,312.0
-6,-3.0,1022.0,3,23.7,0,0,296.0
-5,-2.0,1022.0,3,25.49,0,0,293.0
-6,-4.0,1023.0,3,26.38,0,0,344.0
-6,-5.0,1023.0,2,1.79,0,0,384.0
-6,-4.0,1023.0,2,5.81,0,0,392.0
-7,-2.0,1023.0,1,3.13,0,0,374.0
-11,0.0,1024.0,1,6.26,0,0,208.0
-12,0.0,1024.0,1,10.28,0,0,143.0
-14,0.0,1025.0,1,16.09,0,0,38.0
-14,0.0,1025.0,1,21.9,0,0,15.0
-13,-1.0,1025.0,1,29.05,0,0,9.0
-14,-1.0,1026.0,1,33.97,0,0,11.0
-14,-1.0,1026.0,1,39.78,0,0,13.0
-15,-1.0,1027.0,1,45.59,0,0,13.0
-19,1.0,1028.0,1,51.4,0,0,15.0
-22,1.0,1027.0,1,61.24,0,0,9.0
-23,2.0,1026.0,1,65.26,0,0,7.0
-24,2.0,1026.0,1,68.39,0,0,9.0
-23,3.0,1025.0,1,70.18,0,0,14.0
-23,3.0,1026.0,0,0.89,0,0,18.0
-23,3.0,1026.0,0,1.78,0,0,16.0
-20,1.0,1027.0,0,2.67,0,0,21.0
-16,0.0,1028.0,0,3.56,0,0,22.0
-20,2.0,1028.0,3,3.13,0,0,54.0
-21,1.0,1029.0,0,1.79,0,0,126.0
-17,0.0,1030.0,2,4.02,0,0,237.0
-16,-1.0,1030.0,2,7.15,0,0,197.0
-16,-4.0,1031.0,2,11.17,0,0,48.0
-17,-3.0,1031.0,2,15.19,0,0,17.0
-17,-5.0,1030.0,2,19.21,0,0,12.0
-18,-4.0,1030.0,2,23.23,0,0,15.0
-18,-7.0,1030.0,2,26.36,0,0,16.0
-18,-8.0,1030.0,2,28.15,0,0,17.0
-18,-10.0,1030.0,2,31.28,0,0,14.0
-17,-9.0,1030.0,2,34.41,0,0,12.0
-16,-5.0,1030.0,2,37.54,0,0,16.0
-17,-2.0,1031.0,3,1.79,0,0,16.0
-20,0.0,1030.0,0,0.89,0,0,11.0
-22,2.0,1029.0,0,1.78,0,0,26.0
-21,3.0,1029.0,0,3.57,0,0,27.0
-19,3.0,1028.0,3,3.13,0,0,47.0
-14,3.0,1027.0,3,8.05,0,0,75.0
-12,3.0,1026.0,3,13.86,0,0,66.0
-13,2.0,1025.0,3,19.67,0,0,54.0
-12,1.0,1025.0,3,23.69,0,0,59.0
-10,-1.0,1025.0,3,27.71,0,0,69.0
-10,-1.0,1025.0,3,29.5,0,0,63.0
-10,-2.0,1025.0,3,31.29,0,0,57.0
-10,-1.0,1026.0,3,35.31,0,0,66.0
-10,-3.0,1026.0,3,38.44,0,0,75.0
-11,-3.0,1025.0,3,41.57,0,0,77.0
-11,-4.0,1025.0,3,43.36,0,0,66.0
-11,-4.0,1025.0,3,45.15,0,0,87.0
-11,-5.0,1025.0,0,0.89,0,0,96.0
-12,-8.0,1025.0,1,0.89,0,0,75.0
-10,-6.0,1024.0,3,0.89,0,0,80.0
-11,-6.0,1024.0,3,1.78,0,0,78.0
-12,-6.0,1024.0,0,0.89,0,0,81.0
-11,-5.0,1024.0,3,1.79,0,0,86.0
-11,-5.0,1024.0,0,0.89,0,0,112.0
-10,-3.0,1024.0,0,1.78,0,0,97.0
-9,-1.0,1024.0,0,2.67,0,0,118.0
-7,-1.0,1024.0,3,1.79,0,0,121.0
-7,1.0,1023.0,0,0.89,0,0,135.0
-7,2.0,1021.0,3,1.79,0,0,139.0
-7,2.0,1021.0,3,3.58,0,0,144.0
-7,3.0,1020.0,3,5.37,0,0,149.0
-6,2.0,1020.0,3,8.5,0,0,159.0
-6,1.0,1020.0,3,12.52,0,0,167.0
-5,1.0,1020.0,3,15.65,0,0,167.0
-5,1.0,1020.0,3,18.78,0,0,192.0
-5,1.0,1020.0,3,21.91,0,0,208.0
-4,1.0,1020.0,3,25.04,0,0,227.0
-4,0.0,1019.0,3,26.83,0,0,241.0
-4,0.0,1019.0,0,0.89,0,0,259.0
-3,0.0,1019.0,3,1.79,0,0,271.0
-2,0.0,1019.0,3,2.68,0,0,281.0
-2,-1.0,1018.0,0,0.89,0,0,296.0
-1,-1.0,1018.0,0,1.78,0,0,220.0
-2,-1.0,1018.0,0,2.67,0,0,255.0
-3,-3.0,1017.0,3,0.89,0,0,253.0
-3,-2.0,1017.0,0,0.45,0,0,247.0
-5,-4.0,1019.0,2,0.89,0,0,274.0
-5,-4.0,1019.0,2,4.91,0,0,276.0
-2,-2.0,1020.0,2,8.04,0,0,231.0
-1,0.0,1020.0,2,11.17,0,0,215.0
-9,3.0,1020.0,0,1.79,0,0,167.0
-16,5.0,1020.0,2,8.05,0,0,74.0
-21,6.0,1019.0,2,15.2,0,0,22.0
-25,6.0,1019.0,2,22.35,0,0,14.0
-23,6.0,1019.0,2,29.5,0,0,13.0
-23,4.0,1020.0,2,37.55,0,0,12.0
-22,4.0,1021.0,2,43.36,0,0,11.0
-21,3.0,1022.0,2,51.41,0,0,10.0
-19,2.0,1024.0,1,4.02,0,0,12.0
-18,1.0,1024.0,2,4.92,0,0,20.0
-18,1.0,1025.0,2,8.94,0,0,8.0
-18,1.0,1026.0,1,4.02,0,0,21.0
-16,0.0,1027.0,1,7.15,0,0,26.0
-16,0.0,1027.0,1,10.28,0,0,19.0
-16,-1.0,1027.0,1,12.07,0,0,14.0
-15,-2.0,1027.0,1,15.2,0,0,14.0
-15,-3.0,1027.0,1,18.33,0,0,10.0
-15,-4.0,1027.0,2,4.02,0,0,10.0
-15,-4.0,1028.0,2,5.81,0,0,11.0
-15,-4.0,1028.0,2,6.7,0,0,12.0
-14,-5.0,1028.0,1,1.79,0,0,15.0
-13,-3.0,1028.0,1,3.58,0,0,13.0
-15,0.0,1029.0,0,0.89,0,0,16.0
-18,1.0,1029.0,3,1.79,0,0,15.0
-18,2.0,1028.0,0,1.79,0,0,18.0
-19,3.0,1027.0,0,3.58,0,0,19.0
-21,4.0,1026.0,0,5.37,0,0,23.0
-19,4.0,1025.0,3,3.13,0,0,34.0
-19,4.0,1025.0,3,7.15,0,0,31.0
-15,4.0,1025.0,3,12.07,0,0,38.0
-15,3.0,1025.0,3,16.09,0,0,41.0
-18,2.0,1026.0,2,4.02,0,0,52.0
-20,0.0,1027.0,2,8.94,0,0,52.0
-18,0.0,1028.0,2,12.96,0,0,46.0
-16,-2.0,1028.0,2,17.88,0,0,13.0
-18,-2.0,1029.0,2,23.69,0,0,22.0
-20,-4.0,1030.0,2,27.71,0,0,9.0
-20,-4.0,1030.0,2,34.86,0,0,9.0
-20,-5.0,1030.0,2,40.67,0,0,6.0
-20,-7.0,1030.0,2,45.59,0,0,5.0
-21,-7.0,1031.0,1,3.13,0,0,8.0
-20,-7.0,1030.0,2,4.02,0,0,8.0
-20,-8.0,1030.0,2,8.04,0,0,12.0
-22,-8.0,1031.0,1,3.13,0,0,9.0
-23,-7.0,1031.0,1,8.05,0,0,9.0
-22,-6.0,1032.0,1,12.07,0,0,11.0
-23,-4.0,1032.0,3,3.13,0,0,13.0
-23,-2.0,1032.0,1,1.79,0,0,24.0
-24,-1.0,1032.0,2,1.79,0,0,14.0
-24,0.0,1031.0,1,1.79,0,0,18.0
-26,1.0,1030.0,3,3.13,0,0,30.0
-24,1.0,1029.0,3,8.05,0,0,31.0
-22,2.0,1028.0,3,13.86,0,0,41.0
-21,1.0,1027.0,3,18.78,0,0,39.0
-19,1.0,1027.0,3,23.7,0,0,42.0
-16,-1.0,1027.0,3,27.72,0,0,45.0
-15,-2.0,1028.0,3,30.85,0,0,57.0
-14,-1.0,1028.0,3,32.64,0,0,62.0
-13,-2.0,1028.0,3,34.43,0,0,72.0
-13,-4.0,1028.0,3,36.22,0,0,68.0
-12,-5.0,1028.0,3,39.35,0,0,90.0
-11,-4.0,1028.0,3,41.14,0,0,77.0
-11,-5.0,1028.0,3,42.93,0,0,73.0
-11,-6.0,1027.0,3,44.72,0,0,73.0
-12,-8.0,1027.0,3,45.61,0,0,63.0
-12,-9.0,1027.0,0,0.89,0,0,65.0
-12,-9.0,1027.0,0,1.78,0,0,81.0
-12,-9.0,1027.0,1,1.79,0,0,104.0
-13,-10.0,1027.0,0,0.89,0,0,109.0
-11,-8.0,1028.0,2,0.89,0,0,140.0
-9,-3.0,1029.0,2,2.68,0,0,133.0
-9,-1.0,1029.0,2,4.47,0,0,126.0
-11,0.0,1028.0,2,7.6,0,0,129.0
-12,2.0,1028.0,0,1.79,0,0,117.0
-13,4.0,1027.0,2,1.79,0,0,126.0
-18,6.0,1026.0,0,1.79,0,0,107.0
-18,6.0,1025.0,0,2.68,0,0,68.0
-20,6.0,1025.0,1,3.13,0,0,8.0
-20,5.0,1025.0,3,1.79,0,0,12.0
-18,2.0,1026.0,3,3.58,0,0,42.0
-18,1.0,1027.0,0,0.45,0,0,58.0
-20,1.0,1028.0,3,3.13,0,0,67.0
-18,-1.0,1029.0,3,4.02,0,0,77.0
-14,-3.0,1029.0,3,4.91,0,0,68.0
-17,-6.0,1030.0,2,3.13,0,0,76.0
-17,-5.0,1030.0,2,4.92,0,0,80.0
-15,-6.0,1030.0,3,1.79,0,0,67.0
-7,-4.0,1030.0,3,4.92,0,0,66.0
-6,-4.0,1030.0,3,6.71,0,0,175.0
-6,-5.0,1030.0,3,8.5,0,0,159.0
-5,-3.0,1030.0,3,11.63,0,0,147.0
-5,-3.0,1030.0,3,13.42,0,0,153.0
-5,-3.0,1031.0,3,15.21,0,0,153.0
-5,-3.0,1031.0,3,17.0,0,0,162.0
-5,-3.0,1031.0,3,18.79,0,0,171.0
-5,-2.0,1030.0,0,0.89,0,0,186.0
-5,-2.0,1030.0,3,1.79,0,0,191.0
-5,0.0,1029.0,3,3.58,0,0,200.0
-5,0.0,1027.5,0,0.89,0,0,212.0
-5,2.0,1026.0,0,2.68,0,0,222.0
-5,3.0,1025.0,3,1.79,0,0,237.0
-5,3.0,1025.0,3,3.58,0,0,250.0
-5,2.0,1024.0,3,5.37,0,0,264.0
-4,1.0,1025.0,3,7.16,0,0,271.0
-5,-2.0,1026.0,0,0.89,0,0,268.0
-5,-2.0,1026.0,3,0.89,0,0,278.0
-6,-4.0,1026.0,3,1.78,0,0,285.0
-6,-4.0,1027.0,0,0.45,0,0,316.0
-7,-5.0,1027.0,0,1.34,0,0,332.0
-6,-5.0,1027.0,0,2.23,0,0,339.0
-8,-7.0,1027.0,2,1.79,0,0,322.0
-8,-7.0,1028.0,2,5.81,0,0,321.0
-8,-6.0,1028.0,2,7.6,0,0,266.0
-7,-3.0,1028.0,2,11.62,0,0,219.0
-8,-3.0,1028.0,2,15.64,0,0,222.0
-8,-2.0,1029.0,2,20.56,0,0,259.0
-10,-2.0,1030.0,2,23.69,0,0,28.0
-14,0.0,1031.0,2,28.61,0,0,8.0
-17,3.0,1032.0,2,33.53,0,0,10.0
-22,4.0,1033.0,2,40.68,0,0,9.0
-23,5.0,1033.0,2,45.6,0,0,10.0
-25,5.0,1032.0,0,4.92,0,0,14.0
-23,5.0,1031.0,2,7.15,0,0,11.0
-24,7.0,1030.0,2,12.96,0,0,10.0
-25,7.0,1029.0,2,16.98,0,0,14.0
-25,7.0,1029.0,2,22.79,0,0,10.0
-26,7.0,1029.0,2,27.71,0,0,9.0
-25,5.0,1029.0,2,31.73,0,0,17.0
-23,5.0,1029.0,2,33.52,0,0,30.0
-20,0.0,1029.0,0,0.89,0,0,31.0
-17,-1.0,1029.0,0,1.78,0,0,41.0
-14,-3.0,1029.0,0,2.67,0,0,38.0
-14,-3.0,1029.0,0,3.56,0,0,49.0
-13,-5.0,1029.0,1,0.89,0,0,94.0
-14,-5.0,1029.0,0,0.45,0,0,116.0
-13,-6.0,1029.0,0,0.9,0,0,114.0
-14,-6.0,1028.0,2,0.89,0,0,120.0
-13,-7.0,1028.0,2,2.68,0,0,113.0
-13,-7.0,1028.0,2,4.47,0,0,90.0
-14,-9.0,1028.0,2,6.26,0,0,73.0
-14,-8.0,1028.0,2,8.05,0,0,63.0
-12,-2.0,1029.0,2,9.84,0,0,54.0
-13,-1.0,1029.0,2,11.63,0,0,55.0
-15,2.0,1029.0,0,0.89,0,0,58.0
-16,4.0,1029.0,1,1.79,0,0,61.0
-16,7.0,1028.0,0,0.89,0,0,76.0
-17,9.0,1027.0,0,2.68,0,0,78.0
-16,9.0,1026.0,3,3.13,0,0,88.0
-17,10.0,1025.0,0,1.79,0,0,116.0
-17,10.0,1025.0,3,1.79,0,0,144.0
-16,9.0,1025.0,3,3.58,0,0,163.0
-14,6.0,1026.0,0,0.89,0,0,164.0
-13,5.0,1027.0,3,1.79,0,0,185.0
-11,1.0,1027.0,0,0.89,0,0,243.0
-10,-1.0,1027.0,1,0.89,0,0,256.0
-9,-2.0,1028.0,3,1.79,0,0,356.0
-10,1.0,1028.0,3,3.58,0,0,364.0
-10,1.0,1028.0,0,0.89,0,0,426.0
-8,-3.0,1028.0,0,1.78,0,0,397.0
-9,-1.0,1027.0,0,2.67,0,0,417.0
-8,-2.0,1026.0,0,3.12,0,0,372.0
-10,-5.0,1027.0,2,1.79,0,0,318.0
-9,-4.0,1026.0,0,0.89,0,0,287.0
-9,-3.0,1026.0,0,1.34,0,0,245.0
-9,-4.0,1026.0,0,1.79,0,0,266.0
-6,-2.0,1027.0,0,2.68,0,0,270.0
-6,0.0,1027.0,3,1.79,0,0,282.0
-7,2.0,1028.0,0,0.89,0,0,284.0
-7,2.0,1027.0,3,1.79,0,0,319.0
-7,3.0,1027.0,2,1.79,0,0,347.0
-8,3.0,1025.0,2,3.58,0,0,337.0
-8,4.0,1024.0,2,5.37,0,0,320.0
-8,4.0,1024.0,0,0.89,0,0,323.0
-7,4.0,1023.0,0,1.78,0,0,318.0
-7,4.0,1024.0,0,2.67,0,0,313.0
-7,3.0,1024.0,1,0.89,0,0,316.0
-6,3.0,1025.0,0,0.89,0,0,313.0
-7,1.0,1026.0,0,1.78,0,0,404.0
-6,1.0,1026.0,3,0.89,0,0,532.0
-5,2.0,1027.0,3,2.68,0,0,386.0
-5,0.0,1028.0,1,0.89,0,0,383.0
-6,0.0,1028.0,0,0.89,0,0,240.0
